ID	Stromal_score	Immune_score	ESTIMATE_score
TCGA-EW-A1P5-01	-7.31	512.98	505.66
TCGA-EW-A1P6-01	483.5	-571.66	-88.16
TCGA-EW-A1P7-01	1070.52	2183.57	3254.1
TCGA-EW-A1P8-01	76.9	861.28	938.18
TCGA-EW-A1PA-01	156.49	-232.93	-76.44
TCGA-EW-A1PB-01	23.06	2013.32	2036.38
TCGA-EW-A1PC-01	-550.73	-767.63	-1318.36
TCGA-EW-A1PD-01	768.15	-463.14	305.02
TCGA-EW-A1PE-01	840.01	962.27	1802.29
TCGA-EW-A1PF-01	998.25	155.77	1154.02
TCGA-EW-A1PG-01	729.97	-360.84	369.13
TCGA-EW-A1PH-01	-462.41	-362.41	-824.82
TCGA-EW-A2FR-01	1551.57	235.07	1786.64
TCGA-EW-A2FS-01	-50.14	182.62	132.48
TCGA-EW-A2FV-01	488.85	471.96	960.82
TCGA-EW-A2FW-01	-47.68	-679.04	-726.73
TCGA-EW-A3E8-01	791.33	1140.58	1931.91
TCGA-EW-A3U0-01	936.02	2218.18	3154.2
TCGA-EW-A423-01	-335.28	448.94	113.66
TCGA-EW-A424-01	305.95	-769.19	-463.24
TCGA-EW-A6S9-01	497.33	-389.56	107.76
TCGA-EW-A6SA-01	-991.66	-1368.45	-2360.11
TCGA-EW-A6SB-01	-679.63	1829.23	1149.6
TCGA-EW-A6SC-01	872.7	243.71	1116.41
TCGA-EW-A6SD-01	252.15	700.28	952.44
TCGA-GI-A2C8-01	1414.38	772.48	2186.86
TCGA-GI-A2C9-01	182.03	9.05	191.09
TCGA-GM-A2D9-01	377.84	87.7	465.54
TCGA-GM-A2DA-01	929.93	1002.44	1932.37
TCGA-GM-A2DB-01	-710.24	405.29	-304.95
TCGA-GM-A2DC-01	-438.67	-534.53	-973.2
TCGA-GM-A2DD-01	1132.72	1797.29	2930.01
TCGA-GM-A2DF-01	430.88	1204.99	1635.87
TCGA-GM-A2DH-01	-205.56	992.06	786.49
TCGA-GM-A2DI-01	1286.22	2172.18	3458.4
TCGA-GM-A2DK-01	757.27	332.49	1089.76
TCGA-GM-A2DL-01	1077.98	290.6	1368.57
TCGA-GM-A2DM-01	-541	213.67	-327.33
TCGA-GM-A2DN-01	464.18	1367.6	1831.78
TCGA-GM-A2DO-01	51.44	2812.67	2864.1
TCGA-GM-A3NW-01	-178.21	-247.05	-425.26
TCGA-GM-A3NY-01	14.85	-278.42	-263.56
TCGA-GM-A3XG-01	-301.04	-800.31	-1101.35
TCGA-GM-A3XL-01	-815.83	830.44	14.61
TCGA-GM-A3XN-01	1148.85	497.35	1646.2
TCGA-GM-A4E0-01	1614.93	1487.98	3102.91
TCGA-GM-A5PV-01	-818.78	-40.88	-859.66
TCGA-GM-A5PX-01	864.29	-54.32	809.97
TCGA-HN-A2NL-01	-967.81	-43.31	-1011.13
TCGA-HN-A2OB-01	1225.6	-223.1	1002.5
TCGA-JL-A3YW-01	1448.96	1229.85	2678.81
TCGA-JL-A3YX-01	-201.92	-786.76	-988.68
TCGA-LD-A66U-01	546.49	798.68	1345.17
TCGA-LD-A74U-01	1077.12	501.04	1578.16
TCGA-LD-A7W5-01	577.08	1361.96	1939.04
TCGA-LD-A7W6-01	148.39	-153.63	-5.24
TCGA-LD-A9QF-01	1331.7	2294.71	3626.41
TCGA-LL-A440-01	1628.95	1157.56	2786.52
TCGA-LL-A441-01	290.44	1742.67	2033.11
TCGA-LL-A442-01	-446.73	207.94	-238.78
TCGA-LL-A50Y-01	-167.88	381.93	214.05
TCGA-LL-A5YL-01	297.52	495.03	792.55
TCGA-LL-A5YM-01	-32.02	-56.88	-88.9
TCGA-LL-A5YN-01	90.16	1972.02	2062.18
TCGA-LL-A5YO-01	535.88	2523.96	3059.84
TCGA-LL-A5YP-01	1047.87	391.72	1439.59
TCGA-LL-A6FP-01	-1319.79	-909.08	-2228.87
TCGA-LL-A6FQ-01	-189.73	72.88	-116.85
TCGA-LL-A6FR-01	273.69	-244.58	29.12
TCGA-LL-A73Y-01	612.51	500.42	1112.93
TCGA-LL-A73Z-01	791.96	686.36	1478.32
TCGA-LL-A740-01	881.91	118.57	1000.48
TCGA-LL-A7SZ-01	376.47	1541.92	1918.38
TCGA-LL-A7T0-01	-164.92	109.99	-54.94
TCGA-LL-A8F5-01	-237.17	475.35	238.18
TCGA-LL-A9Q3-01	133.5	326.11	459.61
TCGA-LQ-A4E4-01	-224.39	-942.13	-1166.52
TCGA-MS-A51U-01	767.27	78.89	846.15
TCGA-OK-A5Q2-01	583.98	800.77	1384.75
TCGA-OL-A5D6-01	888.76	86.89	975.65
TCGA-OL-A5D7-01	-607.64	1230.86	623.23
TCGA-OL-A5D8-01	-117	-38.64	-155.64
TCGA-OL-A5DA-01	-77.02	-209.02	-286.04
TCGA-OL-A5RU-01	223.5	1054.75	1278.24
TCGA-OL-A5RV-01	-70.42	-608.33	-678.74
TCGA-OL-A5RW-01	-359.66	-32.6	-392.26
TCGA-OL-A5RX-01	118.15	-27.09	91.07
TCGA-OL-A5RY-01	1236.29	1899.59	3135.88
TCGA-OL-A5RZ-01	-666.88	-810.65	-1477.53
TCGA-OL-A5S0-01	618.15	644.94	1263.09
TCGA-OL-A66H-01	448.33	893.24	1341.57
TCGA-OL-A66I-01	876.75	2269.41	3146.16
TCGA-OL-A66J-01	708.88	-83.59	625.29
TCGA-OL-A66K-01	508.77	-455.43	53.34
TCGA-OL-A66L-01	811.29	769.84	1581.13
TCGA-OL-A66N-01	575.83	435.87	1011.7
TCGA-OL-A66O-01	-339.7	-821.45	-1161.15
TCGA-OL-A66P-01	960.27	2411	3371.27
TCGA-OL-A6VO-01	-689.49	-116.53	-806.02
TCGA-OL-A6VQ-01	809.38	114.1	923.48
TCGA-OL-A6VR-01	-1049.25	-873.79	-1923.04
TCGA-OL-A97C-01	517.24	96.24	613.48
TCGA-PE-A5DC-01	-199.1	-469.31	-668.41
TCGA-PE-A5DD-01	591.8	283.97	875.76
TCGA-PE-A5DE-01	485.8	2147.16	2632.96
TCGA-PL-A8LV-01	-191.25	365.83	174.58
TCGA-PL-A8LX-01	-514.02	-135.05	-649.07
TCGA-PL-A8LY-01	-782.72	-427.91	-1210.63
TCGA-PL-A8LZ-01	1029.22	1499.62	2528.84
TCGA-S3-A6ZF-01	131.31	216.75	348.06
TCGA-S3-A6ZG-01	-26.35	-14.65	-41
TCGA-S3-A6ZH-01	-652.27	-340.62	-992.89
TCGA-S3-AA0Z-01	-290.37	581.18	290.8
TCGA-S3-AA10-01	142.79	1789.31	1932.1
TCGA-S3-AA11-01	-550.69	-999.49	-1550.18
TCGA-S3-AA12-01	-560.69	-748.68	-1309.37
TCGA-S3-AA14-01	688.62	-534.88	153.74
TCGA-S3-AA15-01	1279.95	1993.12	3273.07
TCGA-S3-AA17-01	438.99	1875.66	2314.65
TCGA-UL-AAZ6-01	-924.54	-485.43	-1409.97
TCGA-UU-A93S-01	-973.16	-96.92	-1070.08
TCGA-V7-A7HQ-01	97.8	-168.21	-70.42
TCGA-W8-A86G-01	112.42	-919.99	-807.57
TCGA-WT-AB41-01	90.8	1843.89	1934.69
TCGA-WT-AB44-01	502.84	17.23	520.07
TCGA-XX-A899-01	1171.26	1343.86	2515.12
TCGA-XX-A89A-01	1744.09	1175.53	2919.62
TCGA-Z7-A8R5-01	432.56	938.14	1370.7
TCGA-Z7-A8R6-01	-285.17	-357.98	-643.15
